Date,AveragePrice,TotalVolume,TotalBags,SmallBags
2015-12-06,0.67,565516.62,142269.38,114044.25
2015-11-29,0.91,385289.59,80862.62,64857.94
2015-11-22,0.98,385300.75,73350.7,59945.93
2015-11-15,0.85,501838.1,71573.34,63091
2015-11-08,0.92,492385.15,65663.77,58719.13
2015-11-01,1.01,468472.81,59472.47,53567.27
2015-10-25,1.08,408336.19,51591.92,48469.97
2015-10-18,1.03,447663.17,51370.42,47913.55
2015-10-11,0.93,492276.73,37541.38,35490.61
2015-10-04,1.11,404301.76,35912.61,31952.3
2015-09-27,0.93,491990.83,36841.32,34448.65
2015-09-20,1.07,448488.04,42656.63,39560.7
2015-09-13,1.08,464305.03,51402.37,46655.35
2015-09-06,1.02,502677.35,46041.03,41719.29
2015-08-30,1.04,490268.77,47145.37,45500.19
2015-08-23,1.15,459471.05,35146.06,33582.95
2015-08-16,1.05,514202.63,39151.88,38649.39
2015-08-09,1.03,630941.71,43037.04,41132.08
2015-08-02,1.07,500999.15,44134.93,42995.09
2015-07-26,1.1,495344.27,37883.85,36718.01
2015-07-19,1.15,462526,45181.38,41231.13
2015-07-12,1.1,490312.63,41887.14,38417.55
2015-07-05,1.05,587740.55,52306.9,46816.59
2015-06-28,1.02,495309.23,42519.03,37940.93
2015-06-21,0.94,594488.41,45654.06,41075.95
2015-06-14,0.87,630746.82,47695.91,43522.9
2015-06-07,0.89,607468.04,50436.2,46211.78
2015-05-31,0.9,569414.76,43435.79,39195.38
2015-05-24,1.08,477415.68,34409.91,29727.22
2015-05-17,1.02,458191.52,32985.6,29400.09
2015-05-10,0.85,594740.3,46804.91,43190.6
2015-05-03,0.8,740760.3,54378.35,50153.42
2015-04-26,1.11,435990.48,43742.85,37689.45
2015-04-19,1.04,488094.98,47833.34,25453.84
2015-04-12,1.01,515246.69,50276.09,26305.87
2015-04-05,1.11,469883.87,42526.45,25464.02
2015-03-29,1.08,450370.85,45428.04,25798.74
2015-03-22,0.96,515764.64,44551.18,38487.7
2015-03-15,1.06,463106.48,43196.29,37920.39
2015-03-08,0.95,504284.16,47821.85,42719.72
2015-03-01,0.83,572552.24,38271.41,32922.93
2015-02-22,0.92,516149.11,47811.06,42234.77
2015-02-15,0.94,486113.55,39267.34,33642.66
2015-02-08,0.98,448394.83,42168.21,36417.77
2015-02-01,0.85,692276.13,41625.89,36622.51
2015-01-25,1.02,406591.11,35060.12,30090.58
2015-01-18,1.01,461063.73,32682.78,27844.81
2015-01-11,0.82,544667.18,35484.4,31807.96
2015-01-04,0.94,461607.33,36852.99,30884.29
2015-12-27,1.05,692206.4,59699.2,59094.49
2015-12-20,1.15,637091.48,65863.51,65038.1
2015-12-13,1.22,616016.46,69907.84,69022.62
2015-12-06,1.06,694982.49,55914.28,55171.77
2015-11-29,1.05,651638.6,54694.01,53992.69
2015-11-22,1.04,709444.22,56732.83,55908.92
2015-11-15,0.99,775848.72,64629.08,63811.01
2015-11-08,1.4,599884.32,78127.9,77364.54
2015-11-01,0.97,869927.27,59793.91,58929.19
2015-10-25,1.55,561342.23,69432.75,68582.18
2015-10-18,1.52,586073.85,75526.07,74724.61
2015-10-11,1.58,564456.6,72798.38,72030.82
2015-10-04,1.04,762866.62,47921.11,47092.45
2015-09-27,1.38,651697.34,65437.81,64581.92
2015-09-20,1.56,578500.76,69655.95,68664.57
2015-09-13,1.53,603840.95,76904.56,76151.26
2015-09-06,1.54,646810.2,77768.63,76963.49
2015-08-30,1.53,649891.92,79706.7,78843.03
2015-08-23,1.59,610212.92,73081.95,72131.45
2015-08-16,1.59,618237.58,80218.92,79372.32
2015-08-09,1.56,603876.9,75267.19,74158.48
2015-08-02,1.57,645158.33,77320.82,76597.08
2015-07-26,1.58,628331.04,79427.61,78533.8
2015-07-19,1.56,633327.17,82475.36,81674.34
2015-07-12,1.39,680351.84,89795.11,88477.64
2015-07-05,1.53,752191.79,101029.34,100146.51
2015-06-28,1.54,646324.68,85242.6,84459.27
2015-06-21,1.52,673720.54,86014.2,84970.33
2015-06-14,1.51,696873.03,80431.5,79360.05
2015-06-07,1.31,758817.08,77328.49,76252.85
2015-05-31,1.29,764114.39,76087.42,75077.58
2015-05-24,1.37,700411.03,77389.63,76306.09
2015-05-17,1.32,701099.41,72595.29,71643.24
2015-05-10,1.3,742672.03,74446.83,73411.19
2015-05-03,1,1310364.67,65327.99,64042.6
2015-04-26,1.39,680839.21,79763.23,78503.98
2015-04-19,1.23,818816.7,74092.75,72532.18
2015-04-12,1.33,729890.28,75080.91,73789.73
2015-04-05,1.33,742539.71,90075.1,88603.82
2015-03-29,1.3,742583.03,110683.59,109753.43
2015-03-22,1.19,841723.81,106219.42,105385.09
2015-03-15,1.26,779754.03,94629.73,93761.35
2015-03-08,1.16,830775.42,96460.01,95539.75
2015-03-01,0.95,1039265.17,67758.06,66973.03
2015-02-22,1.23,776336.17,80955.21,80088.91
2015-02-15,1.23,696515.27,78180.39,77306.88
2015-02-08,0.92,928836.58,74764.6,74003.77
2015-02-01,0.91,1352027.64,65344.53,64393.44
2015-01-25,1.21,713523.24,83160.71,82293.47
2015-01-18,1.22,753746.51,78809.61,78241.87
2015-01-11,1.03,916450.76,86365.43,85706.54
2015-01-04,0.99,907795.89,82484.31,82033.71
2015-12-27,1.09,450185.94,163282.83,162930.64
2015-12-20,1.15,404862.32,170625.58,170458.45
2015-12-13,1.05,454428.03,173616.66,173537.66
2015-12-06,0.81,726504.61,380463.57,380298.38
2015-11-29,1.17,373309.53,141505.48,141430.43
2015-11-22,1.07,426337.91,149574.61,149358.02
2015-11-15,0.93,643402.84,274024.06,273223.43
2015-11-08,1.06,490827.32,173012.26,172749.32
2015-11-01,1.14,435921.23,143118.89,143026.95
2015-10-25,1.03,520698.46,179825.96,179544.36
2015-10-18,1.08,484106.11,141311.6,141266.83
2015-10-11,0.9,640331.58,236162.14,234219.02
2015-10-04,1.06,513268.88,116490.89,115646.75
2015-09-27,1.1,467791.95,146171.63,146143.41
2015-09-20,1.02,590721.74,178390.07,178374.58
2015-09-13,1.02,586503.27,164191.08,164176.14
2015-09-06,1.17,459793.66,124195.98,124129.03
2015-08-30,1.18,446850.83,112137.13,112127.34
2015-08-23,1.13,551498.09,138530.85,138486.18
2015-08-16,1.15,497526.51,110369.01,110361.1
2015-08-09,1.15,523157.29,120360.39,120360.39
2015-08-02,1.18,519887.27,115293.24,115288.63
2015-07-26,1.29,436208.03,92421.13,92385.74
2015-07-19,1.25,491653.57,90162.67,90074.05
2015-07-12,1.14,597860.19,119003.82,117906.6
2015-07-05,1.35,582037.07,101373.46,95899.37
2015-06-28,1.31,496302.98,84517.69,84437.86
2015-06-21,1.19,577605,110588.9,110537.43
2015-06-14,1.18,615500.43,119758.54,119723.88
2015-06-07,1.27,494855.95,78781.52,78760.94
2015-05-31,1.12,543908.18,99889.7,99789.03
2015-05-24,1.14,577946.53,109668.66,109172.41
2015-05-17,1.22,474081.77,87879.88,86751.2
2015-05-10,1.08,638696.86,123759.63,111289.42
2015-05-03,1.02,687972.03,95493.06,94995.86
2015-04-26,1.19,490426.14,89268.48,89235.28
2015-04-19,1.13,570030.63,103707.33,103533.21
2015-04-12,1.33,396728.35,65951.43,65783.96
2015-04-05,1.26,466120.48,69588.14,69293.36
2015-03-29,1.22,452743.21,75186.63,74523.35
2015-03-22,1.13,514196.67,82909.98,82898.73
2015-03-15,1.24,453589.67,79078.82,79057.76
2015-03-08,1.24,439846.35,69966.25,69941.69
2015-03-01,1.07,613535.33,110717.87,110637.01
2015-02-22,1.11,552036.54,82808.62,82779.56
2015-02-15,1.33,352335.1,58247.14,57771.22
2015-02-08,1.08,488980.65,67361.34,65239.69
2015-02-01,0.97,933148.31,143116.9,142049.31
2015-01-25,1.26,420124.11,61449.41,61054.23
2015-01-18,1.2,463472.52,68250.89,67519.53
2015-01-11,1.06,527350.82,86855.48,81221.3
2015-01-04,0.97,634522.34,111554.96,96695.27
2015-12-27,0.98,251443.08,57249.75,48181.83
2015-12-20,1.04,211066.05,49487.98,44628.73
2015-12-13,0.96,257166.53,53689.68,43815.6
2015-12-06,1.03,233274.4,46316.9,40092.42
2015-11-29,0.97,217965.37,42801.07,33356.89
2015-11-22,0.99,216767.98,43345.68,34239.23
2015-11-15,1.07,224373.12,35143.6,29409.04
2015-11-08,1.08,221080.11,39718.69,34385.71
2015-11-01,1,280886.82,58741.07,44763.47
2015-10-25,1.11,223607.39,52518.8,43924.89
2015-10-18,1.12,226246.39,49369.29,40996.42
2015-10-11,1.03,267962.33,61147.52,43009.49
2015-10-04,1.04,267919.95,58649.87,38750.39
2015-09-27,1.08,253422.99,51329.38,42223.65
2015-09-20,1.02,312177.28,71477.38,49597.26
2015-09-13,1.14,269754.97,69966.5,55240.3
2015-09-06,1,353755,86517.63,68114.97
2015-08-30,1.15,280699.74,75880.69,70666.71
2015-08-23,1.09,310381.51,89642.51,84625.03
2015-08-16,1.12,320750.54,84760.22,78819.75
2015-08-09,1.05,353930.82,87081.14,75517.04
2015-08-02,1.14,309611.87,77550.5,72040.69
2015-07-26,1.11,327629.87,85644.86,80982.38
2015-07-19,1.05,379505.99,77507.49,67097.27
2015-07-12,1.14,320934.33,79172.38,73161.82
2015-07-05,1.05,406711.2,89263.83,78695.41
2015-06-28,1.11,340424.79,94248.26,89211.38
2015-06-21,1.03,392755.13,96387.01,84821.85
2015-06-14,1.1,339919.17,88543.07,82278.6
2015-06-07,1.04,378845.21,91280.65,80177.95
2015-05-31,1.13,322891.36,76250.04,70487.95
2015-05-24,1.05,407499.97,81734.51,69674.41
2015-05-17,1.09,346700.41,82453.98,76994.15
2015-05-10,1.13,329845.26,69855.24,64229.19
2015-05-03,0.97,457411.45,86801.25,70270.99
2015-04-26,1.1,319659.25,68330.58,63208.06
2015-04-19,1.08,322940.72,78051.53,72168.56
2015-04-12,1.05,356627.38,70520.02,57990.96
2015-04-05,1.1,311646.73,61466.69,53591.38
2015-03-29,1.11,284839.51,71512.42,64967.19
2015-03-22,1,366680,83671.96,71610.52
2015-03-15,1.15,297855.71,63961.8,58791.05
2015-03-08,1.14,289679.91,62840.24,58373.46
2015-03-01,1.05,337576.71,68425.29,57884.58
2015-02-22,1.02,332918.7,70004.39,64068.23
2015-02-15,1.11,278514.05,60249.6,44927.07
2015-02-08,1.06,282822.72,59543.76,44770.78
2015-02-01,0.91,469684.32,79706.75,51793.3
2015-01-25,1.06,311348.31,64163.71,45690.04
2015-01-18,1.15,276205.95,56975.63,35311.93
2015-01-11,1.1,279706.73,63367.54,44864.96
2015-01-04,1.01,309024.22,68870.22,52556
2015-12-27,0.81,4831664.77,852656.17,663310
2015-12-20,0.81,4565207.85,759069.21,555356.92
2015-12-13,0.78,4869309.42,671313.43,554563.94
2015-12-06,0.76,4938526.47,639039.37,496732.56
2015-11-29,0.82,3969578.89,601011.86,505843.61
2015-11-22,0.8,4347510.51,668922.06,550979.27
2015-11-15,0.76,4943687.09,767185.69,600933.14
2015-11-08,0.8,4864814.01,648983.07,485540.3
2015-11-01,0.81,5072550.94,660163.45,478366.44
2015-10-25,0.86,4912068.04,583832.41,475267.2
2015-10-18,0.87,4687705.56,572922.73,489000.2
2015-10-11,0.83,5236047.86,624295.99,504922.39
2015-10-04,0.84,5201535.32,691699.79,517821.64
2015-09-27,0.87,4987381.36,608981.85,480873.02
2015-09-20,0.83,5211738.31,600986.51,478669.38
2015-09-13,0.88,5761848.67,728227.71,533040.93
2015-09-06,0.86,5979528.24,723133.66,571900.3
2015-08-30,0.87,5200252.65,612042.13,535065.38
2015-08-23,0.89,5235579.44,599225.99,513745.16
2015-08-16,0.89,5409823.02,626262.47,536381.17
2015-08-09,0.89,5353393.56,616582.63,529408.18
2015-08-02,0.9,5142335.64,586106.01,492930.71
2015-07-26,0.81,5822521.79,640741.18,511308.6
2015-07-19,0.83,5703940.56,766441.65,589126.53
2015-07-12,0.82,5544366.95,668330.39,547333.33
2015-07-05,0.83,6380287.71,857318.55,754238.62
2015-06-28,0.77,6024103.65,869763.29,678138.24
2015-06-21,0.79,6153608.75,857458.52,683943.14
2015-06-14,0.69,7281803.61,874884.95,716742.3
2015-06-07,0.75,6234006.44,778328.56,662252.69
2015-05-31,0.74,6349957.65,678140.86,530629.47
2015-05-24,0.83,5903596.18,636646.52,545155.31
2015-05-17,0.79,5831782.44,616787.66,528432.48
2015-05-10,0.79,6400340.97,685754.92,533597.59
2015-05-03,0.78,6558729.33,713924.16,546260.44
2015-04-26,0.83,5578980.69,619798.7,519975.08
2015-04-19,0.82,5593885.09,638184.59,538970.63
2015-04-12,0.8,5930072.71,590480.11,536034.76
2015-04-05,0.83,6368728.85,730848.26,670637.73
2015-03-29,0.82,5713017.35,696227.9,633029.23
2015-03-22,0.76,6008817.9,665688.14,540561.2
2015-03-15,0.79,5703759.21,653367.16,522678.26
2015-03-08,0.8,5864999.81,713532.2,537992.32
2015-03-01,0.87,5314431.93,649550.24,518799.05
2015-02-22,0.85,5208272.73,640697.37,529675.01
2015-02-15,0.8,5204971.91,642455.17,540023.82
2015-02-08,0.73,5900232.15,573512.32,518539.89
2015-02-01,0.71,6934356.31,646594.32,519847.64
2015-01-25,0.81,5142259.93,569012.95,476249.64
2015-01-18,0.79,5322625.57,554739.03,497106.16
2015-01-11,0.8,5409726.02,630813.48,533599.2
2015-01-04,0.77,5144267.01,570682.81,442217.85
2015-12-27,0.98,3024956.05,689385.9,425319.18
2015-12-20,1.12,2206305.07,535049.65,399343.68
2015-12-13,0.96,3042588.2,598734.7,326312.25
2015-12-06,1.13,2205550.58,421481.86,275520.16
2015-11-29,0.97,2615828.04,532750.78,280568.93
2015-11-22,0.98,2667551.84,569248.07,319821.73
2015-11-15,1.16,2242688.2,472050.5,313845.53
2015-11-08,1.16,2197763.7,453679.96,309652.75
2015-11-01,0.98,3227049.19,664706.85,353188.52
2015-10-25,1.16,2211716.76,510768.78,329672.2
2015-10-18,1.15,2274638.59,545844.22,355763.19
2015-10-11,0.97,3179824.67,755015.91,356707.71
2015-10-04,0.98,3259659.28,732122.6,340717.96
2015-09-27,1.17,2314057.46,494765.62,307494.33
2015-09-20,0.96,3496412.09,804545.2,382666.89
2015-09-13,1.15,2486654.71,608182.51,397112.08
2015-09-06,0.97,3750714.49,881613.71,472040.07
2015-08-30,1.19,2544630.5,625962.12,489650.49
2015-08-23,1.16,2580705.47,644139.08,520131.23
2015-08-16,1.16,2766391.11,665006.77,529013.85
2015-08-09,1,3804851.11,795955.12,525549.82
2015-08-02,1.18,2674633.13,624082.02,502278.3
2015-07-26,1.15,2742949.66,624197.52,515493.85
2015-07-19,0.99,3810950.39,710304.07,471729.89
2015-07-12,1.17,2748745.96,629756.16,501415.01
2015-07-05,0.99,4295280.16,892288.82,621425.86
2015-06-28,1.14,3026048.11,780701.23,648105.94
2015-06-21,0.97,4019384.71,891882.82,619129.21
2015-06-14,1.15,3021825.81,749424.22,611440.68
2015-06-07,0.99,4003121.77,819542.15,551432.71
2015-05-31,1.17,2884507.74,602974.22,473339.3
2015-05-24,1,4298514.96,747294.44,457338.88
2015-05-17,1.15,2936173.63,599906.11,470992.66
2015-05-10,1.17,2963777.8,559133.5,437055.69
2015-05-03,0.97,4986270.76,880125.23,496136.95
2015-04-26,1.16,3011225.49,596410.45,461692.75
2015-04-19,1.14,2857156.51,604809.78,455795.5
2015-04-12,1,3781504.91,664120.69,371569.32
2015-04-05,1.08,3140456.17,603911.64,387483.75
2015-03-29,1.16,2558925.23,526376.76,379305.43
2015-03-22,0.98,3867453.83,722405.24,447949.27
2015-03-15,1.21,2602341.55,499505.24,375572.97
2015-03-08,1.18,2642581.73,528577.63,413603.79
2015-03-01,1.01,3633174.13,650175.97,396512.64
2015-02-22,1.11,2796195.76,564495.84,437763.9
2015-02-15,1.16,2558563.78,496956.81,295183.36
2015-02-08,1.11,2573973.63,457962.13,272767.32
2015-02-01,0.93,4924049.79,776257.35,359145.48
2015-01-25,1.15,2778000.82,502397.09,281141.42
2015-01-18,1.19,2595783.66,484236.48,258541.9
2015-01-11,1.18,2433295.61,475337.14,260164
2015-01-04,0.98,3204112.16,568730.84,287820.14
2015-12-27,1.05,67099.38,22039.81,21900.09
2015-12-20,1.12,61555.62,24499.24,24499.24
2015-12-13,0.99,67431.18,22273.67,22269.39
2015-12-06,0.85,100233.67,39460.5,38946.79
2015-11-29,1.17,51432.09,15204.47,15204.47
2015-11-22,1.12,56013.43,14000.11,14000.11
2015-11-15,1,84398.93,26395.24,26395.24
2015-11-08,1.08,63821.22,16116.33,16116.33
2015-11-01,1.13,60151.68,13658.51,13658.51
2015-10-25,1.08,66852.57,14771.47,14720.74
2015-10-18,1.13,60732.92,11298.84,11298.84
2015-10-11,0.94,88580.07,18479.05,18479.05
2015-10-04,0.99,77514.75,10054.67,10054.67
2015-09-27,1.09,63902.9,12539.42,12539.42
2015-09-20,1.05,79503.08,12114.63,12114.63
2015-09-13,1.03,78771.3,12475.89,12475.89
2015-09-06,1.08,67101.52,12820.37,12820.37
2015-08-30,1.11,61176.91,9429.8,9427.72
2015-08-23,1.08,84333.73,11939.99,11869.39
2015-08-16,1.15,72392.09,9950.38,9950.38
2015-08-09,1.21,70351.29,11761.63,11761.63
2015-08-02,1.19,74839.74,11954.51,11954.51
2015-07-26,1.18,71150.24,12060.88,12060.88
2015-07-19,1.16,77305.34,11475.29,11475.29
2015-07-12,1.05,86318.9,13754.79,13594.7
2015-07-05,1.22,91195.99,11592.92,11245.14
2015-06-28,1.2,81276.47,9944.71,9944.71
2015-06-21,1.12,84739.31,12770.38,12770.38
2015-06-14,1.13,88579.12,12621.45,12621.45
2015-06-07,1.19,79733.85,9182.63,9182.63
2015-05-31,1.08,82469.7,12797.1,12797.1
2015-05-24,1.07,92664.44,14362.08,14362.08
2015-05-17,1.09,77996.78,12710.93,12710.93
2015-05-10,1.03,95615.23,14372.43,12192.59
2015-05-03,0.98,108051.54,12312.4,12127.23
2015-04-26,1.08,80443.94,12543.8,12543.8
2015-04-19,1.03,91379.33,14557.79,14557.79
2015-04-12,1.21,64529.74,10498.84,10498.84
2015-04-05,1.15,73681.06,10175.14,10090.7
2015-03-29,1.12,74999.31,9696.01,9376.01
2015-03-22,1.1,74725.33,10906.3,10906.3
2015-03-15,1.19,71766.04,8878.55,8878.55
2015-03-08,1.18,69848.58,7518.25,7514.21
2015-03-01,1.03,88304.41,13926.48,13805.14
2015-02-22,1.03,85295.41,12095.19,12095.19
2015-02-15,1.24,57869.58,8453.34,8319.63
2015-02-08,1.03,74139.25,5325.75,5135.22
2015-02-01,0.97,135656.36,12313.11,12276.59
2015-01-25,1.21,64116.71,8010.36,8010.36
2015-01-18,1.18,69600.14,8489.31,7986.02
2015-01-11,1.07,70697.07,8595.05,6899.1
2015-01-04,1,84612.39,10002.54,9556.06
2015-12-27,1.1,152121.37,76408.87,58430.48
2015-12-20,1.13,135427.66,71186.48,59160.36
2015-12-13,0.99,166083.52,76857.64,55878.32
2015-12-06,1.09,147544.08,61812.08,53742.31
2015-11-29,1.16,129475.25,64703.6,57854.06
2015-11-22,1.15,134989.16,67846.05,60331.15
2015-11-15,1.07,160185.59,68859.83,61782.77
2015-11-08,1.18,148030.6,64198.07,59269.38
2015-11-01,1.21,152077.32,68463.97,64373.15
2015-10-25,1.21,151268.28,61819.35,56579.05
2015-10-18,1.26,143944.11,55606.62,51312.19
2015-10-11,1.15,159011.26,55707.98,52275.19
2015-10-04,1.23,151219.39,49921.59,46870.06
2015-09-27,1.12,175958.11,42643.02,40596.31
2015-09-20,1.24,165255.03,49957.28,47579.68
2015-09-13,1.15,200117.98,57625.6,55794.9
2015-09-06,1.3,180705.59,58383.52,58293.14
2015-08-30,1.32,164716.78,55562.09,55153.25
2015-08-23,1.11,202861.68,56623.12,56606.63
2015-08-16,0.88,290906.05,59345.94,59339.2
2015-08-09,1.15,200794.99,60178.04,60173.56
2015-08-02,1.26,184501.15,61459.44,61457.2
2015-07-26,1.06,216993.01,58136.12,58136.12
2015-07-19,1.2,204464.92,63651.68,63651.68
2015-07-12,1.13,233579.7,56652.13,56425.96
2015-07-05,1.32,224901.96,69956.37,69313.52
2015-06-28,1.17,217234.17,69410.93,69371.63
2015-06-21,1.26,198137.18,74925.07,74925.07
2015-06-14,1.28,203247.31,73636.45,73588.28
2015-06-07,1.3,194667.64,63211.07,63206.71
2015-05-31,1.16,247195.62,61136.57,61113.45
2015-05-24,1.18,236189.46,62241.03,62233.36
2015-05-17,1.32,186936.02,52814.74,52814.74
2015-05-10,1.25,218562.94,59623.07,59620.93
2015-05-03,1.09,275080.92,47809.69,47809.69
2015-04-26,1.37,178200.42,48896.86,48894.75
2015-04-19,1.34,184979.95,45327.69,45322.98
2015-04-12,1.21,214125.11,38323.44,38323.44
2015-04-05,1.36,159461.64,46877.98,46762.42
2015-03-29,1.21,198395.76,46842.81,46687.25
2015-03-22,1.34,163325.4,47591.28,47513.51
2015-03-15,1.33,157799.23,50344.06,50190.73
2015-03-08,1.36,147525.59,41663.6,41663.6
2015-03-01,1.24,179277.41,46026.18,46019.51
2015-02-22,1.32,156112.67,43669.64,43660.75
2015-02-15,1.23,169118.65,47524.63,47493.52
2015-02-08,1.09,214718.99,41883.03,41880.81
2015-02-01,1.1,308371.9,49768.12,49768.12
2015-01-25,1.17,176820.49,46375.55,46375.55
2015-01-18,1.28,170590.85,41018.95,41014.51
2015-01-11,1.29,164917.61,44511.92,44509.7
2015-01-04,1.15,198735.26,38412.1,38400.99
2015-12-27,1.36,42344.22,17940.65,17940.65
2015-12-20,1.36,39365.15,16474.25,16474.25
2015-12-13,1.32,50384.57,16455.23,16455.23
2015-12-06,1.17,50632.73,15306.35,15306.35
2015-11-29,1.41,35852.68,13839.08,13839.08
2015-11-22,1.38,39100.45,15904.98,15904.98
2015-11-15,1.21,51725.93,16555.91,16364.8
2015-11-08,1.23,55560.09,17112.74,16690.52
2015-11-01,1.16,55095.62,17721.57,17374.9
2015-10-25,1.26,48971.6,17568.9,16893.34
2015-10-18,1.26,48655.18,19729.08,19364.64
2015-10-11,1.32,45170.5,16399.22,15861.44
2015-10-04,1.34,41904.06,17417.44,16884.11
2015-09-27,1.16,54194.93,10110.05,9981.16
2015-09-20,1.44,37045.75,8941.23,8492.34
2015-09-13,1.44,43060.6,11436.14,10960.58
2015-09-06,1.36,48358.73,10081.42,10081.42
2015-08-30,1.2,53699.67,9064.05,9064.05
2015-08-23,1.44,42933.81,11660.76,11660.76
2015-08-16,1.42,44245.45,11261.32,11261.32
2015-08-09,1.35,51094.98,10859.71,10859.71
2015-08-02,1.48,41000.44,13396.2,13396.2
2015-07-26,1.23,59947.27,17192.87,17192.87
2015-07-19,1.38,59427.83,23356.77,23356.77
2015-07-12,1.25,75144.87,28610.24,28512.46
2015-07-05,1.45,68922.42,29063.43,28845.65
2015-06-28,1.39,63938.81,29971.67,29940.56
2015-06-21,1.4,60370.27,24061.39,24061.39
2015-06-14,1.35,65184.56,34559.23,34559.23
2015-06-07,1.22,69776.51,27287.24,27287.24
2015-05-31,1.36,64839.58,29065.41,29065.41
2015-05-24,1.35,61584.26,26415.68,26415.68
2015-05-17,1.44,69649.85,26693.18,26524.29
2015-05-10,1.34,78708.38,32893.46,32561.81
2015-05-03,1.4,50591.38,25736.5,25405.7
2015-04-26,1.4,48811.05,24599.38,24363.82
2015-04-19,1.4,52800.83,27145.72,27009.47
2015-04-12,1.36,46828.88,24170.77,23944.66
2015-04-05,1.38,50015.81,24602.39,24340.17
2015-03-29,1.29,52419.71,22497.9,22377.48
2015-03-22,1.33,48180.98,24222.66,24222.66
2015-03-15,1.36,42078.58,19042.97,19020.75
2015-03-08,1.28,46199.2,21555.96,21318.18
2015-03-01,1.32,47890.09,24330.97,24277.64
2015-02-22,1.33,42662.65,20081.29,19816.85
2015-02-15,1.35,38750.74,18240.96,18118.74
2015-02-08,1.25,51557.01,24082.57,23658.13
2015-02-01,1.26,57424.15,25844.56,25793.45
2015-01-25,1.37,44517.84,21145.1,20725.1
2015-01-18,1.4,40391.55,14818.36,14818.36
2015-01-11,1.45,42017.49,19441.98,19441.98
2015-01-04,1.33,41143.51,17715.21,17715.21
2015-12-27,0.97,376187.98,94152.49,55850.56
2015-12-20,1.15,238950.84,68729.4,50715.84
2015-12-13,0.96,365643.92,82353.73,42015.01
2015-12-06,1.17,227131.21,51757.17,33251.65
2015-11-29,0.96,330060.95,75625.46,36785.63
2015-11-22,0.97,311784.91,77721.92,46934.42
2015-11-15,1.22,236178.67,65218.55,43524.24
2015-11-08,1.21,228585.31,59451.29,40754.56
2015-11-01,0.97,391514.43,90340.3,44449.47
2015-10-25,1.12,234023.9,72991.62,35990.35
2015-10-18,1.11,256610,90093.59,49373.24
2015-10-11,0.88,402228.35,135834.99,47783.02
2015-10-04,0.89,413839.96,137296.74,52595.05
2015-09-27,1.13,252128.43,82385.73,42717.37
2015-09-20,0.88,432962.29,141685.72,50247.33
2015-09-13,1.1,257374.81,89640.66,50111.01
2015-09-06,0.91,436528.94,136435.1,60131.29
2015-08-30,1.2,262575.33,82699.9,64691.49
2015-08-23,1.17,264170.2,82411.89,66986.23
2015-08-16,1.17,283647.52,93499.85,75599.35
2015-08-09,0.97,427229.44,111093.97,75694.1
2015-08-02,1.18,274423.66,83660.42,68312.39
2015-07-26,1.16,265367.52,83483.11,67480.1
2015-07-19,0.97,421574.42,100746.86,64830.87
2015-07-12,1.17,289138.36,84599.91,68163.21
2015-07-05,0.95,482088.56,128487.92,91543.31
2015-06-28,1.11,325434.49,112201.13,94295.35
2015-06-21,0.95,438581.5,116949.97,80513.03
2015-06-14,1.17,294964.3,100710.16,82324.41
2015-06-07,0.97,433152.31,101726.86,65864.81
2015-05-31,1.22,273609.96,73642.93,57879.61
2015-05-24,0.99,460041.38,97550.29,58346.93
2015-05-17,1.18,275260.08,74648.61,58505.85
2015-05-10,1.21,287068.69,68870.84,53035.85
2015-05-03,0.97,558113.22,118179.16,62416.87
2015-04-26,1.19,304135.67,81181.77,60977.02
2015-04-19,1.16,280464.73,78191.01,56279.47
2015-04-12,0.99,425033.14,89504.08,46251.46
2015-04-05,1.09,354134.22,85296.44,51105.07
2015-03-29,1.2,254520.54,66588.03,45155.64
2015-03-22,0.97,440106.92,96616,55623.32
2015-03-15,1.25,257172.84,64026.86,46495.52
2015-03-08,1.22,259317.73,73768.29,55747.85
2015-03-01,1,373461.94,87472.18,50762.76
2015-02-22,1.12,268415.49,78737.16,62198.85
2015-02-15,1.21,242478.65,67663.34,34123.19
2015-02-08,1.19,236434.37,59249.19,25516.89
2015-02-01,0.92,562242.53,116945.11,50530.52
2015-01-25,1.21,260471.23,68895.19,30325.33
2015-01-18,1.27,228920.62,63066.57,25006.34
2015-01-11,1.24,235231.08,56919.19,19605.39
2015-01-04,0.97,339909.13,75991.75,33447.51
2015-12-27,0.95,27297983.67,6288852.44,4850404.09
2015-12-20,0.98,25083647.17,5842743.55,4618389.66
2015-12-13,0.93,28041335.38,6364279.64,4964462.13
2015-12-06,0.89,28800396.57,6302262.96,5005077.36
2015-11-29,0.99,22617999.38,4789009,3901953.04
2015-11-22,0.96,25114228.11,5347835.89,4178583.45
2015-11-15,0.92,28597756.27,6174345.95,4854619.04
2015-11-08,0.97,28485715.97,5151513.67,4058500.97
2015-11-01,0.97,31047484.27,5268565.42,3966597.25
2015-10-25,1.04,26240072.11,4957516.02,3918658.43
2015-10-18,0.99,29375123.6,4910238.66,3930198.18
2015-10-11,1,29216198.15,5447001.44,4153477.6
2015-10-04,1.02,28243505.52,4905188.79,3664890.84
2015-09-27,1.03,27753508.14,4417407.34,3476492.68
2015-09-20,1.02,29569086.56,5188361.31,3938274.51
2015-09-13,1.03,31245835.65,5363750.56,4072661.53
